loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.3024706748962402,0.0991,1775132193,checkpoint_000000,True,False,1,63e03_00002,2026-04-02_19-16-33,59.781750202178955,59.781750202178955,34612,LAPTOP-SHBFSU00,127.0.0.1,59.781750202178955,1
2.3024449584960935,0.0991,1775132250,checkpoint_000001,True,False,2,63e03_00002,2026-04-02_19-17-30,56.99412155151367,116.77587175369263,34612,LAPTOP-SHBFSU00,127.0.0.1,116.77587175369263,2
2.3024182468414307,0.0991,1775132310,checkpoint_000002,True,False,3,63e03_00002,2026-04-02_19-18-30,59.87601947784424,176.65189123153687,34612,LAPTOP-SHBFSU00,127.0.0.1,176.65189123153687,3
2.302390163803101,0.0991,1775132367,checkpoint_000003,True,False,4,63e03_00002,2026-04-02_19-19-27,57.12298512458801,233.77487635612488,34612,LAPTOP-SHBFSU00,127.0.0.1,233.77487635612488,4
2.302359810256958,0.0991,1775132424,checkpoint_000004,True,False,5,63e03_00002,2026-04-02_19-20-24,57.25391697883606,291.02879333496094,34612,LAPTOP-SHBFSU00,127.0.0.1,291.02879333496094,5
