loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.15291261882782,0.2982,1775134254,checkpoint_000000,True,False,1,63e03_00009,2026-04-02_19-50-54,57.64525628089905,57.64525628089905,37508,LAPTOP-SHBFSU00,127.0.0.1,57.64525628089905,1
2.1412225240707397,0.3118,1775134309,checkpoint_000001,True,False,2,63e03_00009,2026-04-02_19-51-49,54.58857822418213,112.23383450508118,37508,LAPTOP-SHBFSU00,127.0.0.1,112.23383450508118,2
2.094715845870972,0.3624,1775134365,checkpoint_000002,True,False,3,63e03_00009,2026-04-02_19-52-45,55.83615970611572,168.0699942111969,37508,LAPTOP-SHBFSU00,127.0.0.1,168.0699942111969,3
2.2142952127456663,0.246,1775134420,checkpoint_000003,True,False,4,63e03_00009,2026-04-02_19-53-40,55.86826300621033,223.93825721740723,37508,LAPTOP-SHBFSU00,127.0.0.1,223.93825721740723,4
2.2974615791320803,0.1637,1775134478,checkpoint_000004,True,False,5,63e03_00009,2026-04-02_19-54-38,57.156548261642456,281.0948054790497,37508,LAPTOP-SHBFSU00,127.0.0.1,281.0948054790497,5
