loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.302720917892456,0.1007,1775133383,checkpoint_000000,True,False,1,63e03_00006,2026-04-02_19-36-23,59.24002408981323,59.24002408981323,12344,LAPTOP-SHBFSU00,127.0.0.1,59.24002408981323,1
2.3026931400299073,0.1007,1775133437,checkpoint_000001,True,False,2,63e03_00006,2026-04-02_19-37-17,54.107786893844604,113.34781098365784,12344,LAPTOP-SHBFSU00,127.0.0.1,113.34781098365784,2
2.302667366027832,0.1007,1775133496,checkpoint_000002,True,False,3,63e03_00006,2026-04-02_19-38-16,58.46609139442444,171.81390237808228,12344,LAPTOP-SHBFSU00,127.0.0.1,171.81390237808228,3
2.3026431018829348,0.1007,1775133553,checkpoint_000003,True,False,4,63e03_00006,2026-04-02_19-39-13,56.64519143104553,228.4590938091278,12344,LAPTOP-SHBFSU00,127.0.0.1,228.4590938091278,4
2.3026194549560546,0.1007,1775133609,checkpoint_000004,True,False,5,63e03_00006,2026-04-02_19-40-09,56.44804668426514,284.90714049339294,12344,LAPTOP-SHBFSU00,127.0.0.1,284.90714049339294,5
